user_id,item_id,rating
1110,407,4
1110,95,3
1110,168,5
1110,168,4
1110,868,5
1110,1162,5
1110,927,5
1110,1521,5
1110,1301,5
1110,1191,5
1111,194,4
1111,810,3
1111,524,4
1111,951,3
1111,77,3
1111,324,1
1111,203,3
1111,153,5
1111,135,4
1111,451,4
1111,575,4
1111,550,3
1111,79,3
1111,165,2
1111,455,3
1111,265,3
1111,196,4
1111,100,3
1111,1401,4
1111,975,3
1111,56,3
1111,321,5
1111,582,4
1111,15,4
1111,69,3
1111,531,4
1111,749,4
1111,122,3
1111,159,4
1111,433,5
1111,509,5
1111,79,5
1111,64,2
1111,272,4
1111,326,5
1111,128,5
1111,9,4
1111,664,4
1111,515,5
1111,472,3
1111,1035,1
1111,70,4
1111,475,2
1111,252,3
1111,3,4
1111,195,4
1111,832,4
1111,23,4
1111,657,4
1111,11,3
1111,472,5
1111,518,5
1111,604,5
1111,432,3
1111,222,3
1111,56,4
1111,476,4
1111,514,4
1111,1009,4
1111,28,3
1111,490,4
1111,461,3
1111,301,2
1111,23,4
1111,118,3
1111,658,3
1111,407,4
1111,95,3
1111,168,5
1111,168,4
1111,868,5
1111,1162,5
1111,927,5
1111,1521,5
1111,1301,5
1111,1191,5
1112,194,4
1112,810,3
1112,524,4
1112,951,3
1112,77,3
1112,324,1
1112,203,3
1112,153,5
1112,135,4
1112,451,4
1112,575,4
1112,550,3
1112,79,3
1112,165,2
1112,455,3
1112,265,3
1112,196,4
1112,100,3
1112,1401,4
1112,975,3
1112,56,3
1112,321,5
1112,582,4
1112,15,4
1112,69,3
1112,531,4
1112,749,4
1112,122,3
1112,159,4
1112,433,5
1112,509,5
1112,79,5
1112,64,2
1112,272,4
1112,326,5
1112,128,5
1112,9,4
1112,664,4
1112,515,5
1112,472,3
1112,1035,1
1112,70,4
1112,475,2
1112,252,3
1112,3,4
1112,195,4
1112,832,4
1112,23,4
1112,657,4
1112,11,3
1112,472,5
1112,518,5
1112,604,5
1112,432,3
1112,222,3
1112,56,4
1112,476,4
1112,514,4
1112,1009,4
1112,28,3
1112,490,4
1112,461,3
1112,301,2
1112,23,4
1112,118,3
1112,658,3
1112,407,4
1112,95,3
1112,168,5
1112,168,4
1112,868,5
1112,1162,5
1112,927,5
1112,1521,5
1112,1301,5
1112,1191,5
1113,194,4
1113,810,3
1113,524,4
1113,951,3
1113,77,3
1113,324,1
1113,203,3
1113,153,5
1113,135,4
1113,451,4
1113,575,4
1113,550,3
1113,79,3
1113,165,2
1113,455,3
1113,265,3
1113,196,4
1113,100,3
1113,1401,4
1113,975,3
1113,56,3
1113,321,5
1113,582,4
1113,15,4
1113,69,3
1113,531,4
1113,749,4
1113,122,3
1113,159,4
1113,433,5
1113,509,5
1113,79,5
1113,64,2
1113,272,4
1113,326,5
1113,128,5
1113,9,4
1113,664,4
1113,515,5
1113,472,3
1113,1035,1
1113,70,4
1113,475,2
1113,252,3
1113,3,4
1113,195,4
1113,832,4
1113,23,4
1113,657,4
1113,11,3
1113,472,5
1113,518,5
1113,604,5
1113,432,3
1113,222,3
1113,56,4
1113,476,4
1113,514,4
1113,1009,4
1113,28,3
1113,490,4
1113,461,3
1113,301,2
1113,23,4
1113,118,3
1113,658,3
1113,407,4
1113,95,3
1113,168,5
1113,168,4
1113,868,5
1113,1162,5
1113,927,5
1113,1521,5
1113,1301,5
1113,1191,5
1114,194,4
1114,810,3
1114,524,4
1114,951,3
1114,77,3
1114,324,1
1114,203,3
1114,153,5
1114,135,4
1114,451,4
1114,575,4
1114,550,3
1114,79,3
1114,165,2
1114,455,3
1114,265,3
1114,196,4
1114,100,3
1114,1401,4
1114,975,3
1114,56,3
1114,321,5
1114,582,4
1114,15,4
1114,69,3
1114,531,4
1114,749,4
1114,122,3
1114,159,4
1114,433,5
1114,509,5
1114,79,5
1114,64,2
1114,272,4
1114,326,5
1114,128,5
1114,9,4
1114,664,4
1114,515,5
1114,472,3
1114,1035,1
1114,70,4
1114,475,2
1114,252,3
1114,3,4
1114,195,4
1114,832,4
1114,23,4
1114,657,4
1114,11,3
1114,472,5
1114,518,5
1114,604,5
1114,432,3
1114,222,3
1114,56,4
1114,476,4
1114,514,4
1114,1009,4
1114,28,3
1114,490,4
1114,461,3
1114,301,2
1114,23,4
1114,118,3
1114,658,3
1114,407,4
1114,95,3
1114,168,5
1114,168,4
1114,868,5
1114,1162,5
1114,927,5
1114,1521,5
1114,1301,5
1114,1191,5
1115,194,4
1115,810,3
1115,524,4
1115,951,3
1115,77,3
1115,324,1
1115,203,3
1115,153,5
1115,135,4
1115,451,4
1115,575,4
1115,550,3
1115,79,3
1115,165,2
1115,455,3
1115,265,3
1115,196,4
1115,100,3
1115,1401,4
1115,975,3
1115,56,3
1115,321,5
1115,582,4
1115,15,4
1115,69,3
1115,531,4
1115,749,4
1115,122,3
1115,159,4
1115,433,5
1115,509,5
1115,79,5
1115,64,2
1115,272,4
1115,326,5
1115,128,5
1115,9,4
1115,664,4
1115,515,5
1115,472,3
1115,1035,1
1115,70,4
1115,475,2
1115,252,3
1115,3,4
1115,195,4
1115,832,4
1115,23,4
1115,657,4
1115,11,3
1115,472,5
1115,518,5
1115,604,5
1115,432,3
1115,222,3
1115,56,4
1115,476,4
1115,514,4
1115,1009,4
1115,28,3
1115,490,4
1115,461,3
1115,301,2
1115,23,4
1115,118,3
1115,658,3
1115,407,4
1115,95,3
1115,168,5
1115,168,4
1115,868,5
1115,1162,5
1115,927,5
1115,1521,5
1115,1301,5
1115,1191,5
1116,194,4
1116,810,3
1116,524,4
1116,951,3
1116,77,3
1116,324,1
1116,203,3
1116,153,5
1116,135,4
1116,451,4
1116,575,4
1116,550,3
1116,79,3
1116,165,2
1116,455,3
1116,265,3
1116,196,4
1116,100,3
1116,1401,4
1116,975,3
1116,56,3
1116,321,5
1116,582,4
1116,15,4
1116,69,3
1116,531,4
1116,749,4
1116,122,3
1116,159,4
1116,433,5
1116,509,5
1116,79,5
1116,64,2
1116,272,4
1116,326,5
1116,128,5
1116,9,4
1116,664,4
1116,515,5
1116,472,3
1116,1035,1
1116,70,4
1116,475,2
1116,252,3
1116,3,4
1116,195,4
1116,832,4
1116,23,4
1116,657,4
1116,11,3
1116,472,5
1116,518,5
1116,604,5
1116,432,3
1116,222,3
1116,56,4
1116,476,4
1116,514,4
1116,1009,4
1116,28,3
1116,490,4
1116,461,3
1116,301,2
1116,23,4
1116,118,3
1116,658,3
1116,407,4
1116,95,3
1116,168,5
1116,168,4
1116,868,5
1116,1162,5
1116,927,5
1116,1521,5
1116,1301,5
1116,1191,5
1117,194,4
1117,810,3
1117,524,4
1117,951,3
1117,77,3
1117,324,1
1117,203,3
1117,153,5
1117,135,4
1117,451,4
1117,575,4
1117,550,3
1117,79,3
1117,165,2
1117,455,3
1117,265,3
1117,196,4
1117,100,3
1117,1401,4
1117,975,3
1117,56,3
1117,321,5
1117,582,4
1117,15,4
1117,69,3
1117,531,4
1117,749,4
1117,122,3
1117,159,4
1117,433,5
1117,509,5
1117,79,5
1117,64,2
1117,272,4
1117,326,5
1117,128,5
1117,9,4
1117,664,4
1117,515,5
1117,472,3
1117,1035,1
1117,70,4
1117,475,2
1117,252,3
1117,3,4
1117,195,4
1117,832,4
1117,23,4
1117,657,4
1117,11,3
1117,472,5
1117,518,5
1117,604,5
1117,432,3
1117,222,3
1117,56,4
1117,476,4
1117,514,4
1117,1009,4
1117,28,3
1117,490,4
1117,461,3
1117,301,2
1117,23,4
1117,118,3
1117,658,3
1117,407,4
1117,95,3
1117,168,5
1117,168,4
1117,868,5
1117,1162,5
1117,927,5
1117,1521,5
1117,1301,5
1117,1191,5
1118,194,4
1118,810,3
1118,524,4
1118,951,3
1118,77,3
1118,324,1
1118,203,3
1118,153,5
1118,135,4
1118,451,4
1118,575,4
1118,550,3
1118,79,3
1118,165,2
1118,455,3
1118,265,3
1118,196,4
1118,100,3
1118,1401,4
1118,975,3
1118,56,3
1118,321,5
1118,582,4
1118,15,4
1118,69,3
1118,531,4
1118,749,4
1118,122,3
1118,159,4
1118,433,5
1118,509,5
1118,79,5
1118,64,2
1118,272,4
1118,326,5
1118,128,5
1118,9,4
1118,664,4
1118,515,5
1118,472,3
1118,1035,1
1118,70,4
1118,475,2
1118,252,3
1118,3,4
1118,195,4
1118,832,4
1118,23,4
1118,657,4
1118,11,3
1118,472,5
1118,518,5
1118,604,5
1118,432,3
1118,222,3
1118,56,4
1118,476,4
1118,514,4
1118,1009,4
1118,28,3
1118,490,4
1118,461,3
1118,301,2
1118,23,4
1118,118,3
1118,658,3
1118,407,4
1118,95,3
1118,168,5
1118,168,4
1118,868,5
1118,1162,5
1118,927,5
1118,1521,5
1118,1301,5
1118,1191,5
1119,194,4
1119,810,3
1119,524,4
1119,951,3
1119,77,3
1119,324,1
1119,203,3
1119,153,5
1119,135,4
1119,451,4
1119,575,4
1119,550,3
1119,79,3
1119,165,2
1119,455,3
1119,265,3
1119,196,4
1119,100,3
1119,1401,4
1119,975,3
1119,56,3
1119,321,5
1119,582,4
1119,15,4
1119,69,3
1119,531,4
1119,749,4
1119,122,3
1119,159,4
1119,433,5
1119,509,5
1119,79,5
1119,64,2
1119,272,4
1119,326,5
1119,128,5
1119,9,4
1119,664,4
1119,515,5
1119,472,3
1119,1035,1
1119,70,4
1119,475,2
1119,252,3
1119,3,4
1119,195,4
1119,832,4
1119,23,4
1119,657,4
1119,11,3
1119,472,5
1119,518,5
1119,604,5
1119,432,3
1119,222,3
1119,56,4
1119,476,4
1119,514,4
1119,1009,4
1119,28,3
1119,490,4
1119,461,3
1119,301,2
1119,23,4
1119,118,3
1119,658,3
1119,407,4
1119,95,3
1119,168,5
1119,168,4
1119,868,5
1119,1162,5
1119,927,5
1119,1521,5
1119,1301,5
1119,1191,5
1120,194,4
1120,810,3
1120,524,4
1120,951,3
1120,77,3
1120,324,1
1120,203,3
1120,153,5
1120,135,4
1120,451,4
1120,575,4
1120,550,3
1120,79,3
1120,165,2
1120,455,3
1120,265,3
1120,196,4
1120,100,3
1120,1401,4
1120,975,3
1120,56,3
1120,321,5
1120,582,4
1120,15,4
1120,69,3
1120,531,4
1120,749,4
1120,122,3
1120,159,4
1120,433,5
1120,509,5
1120,79,5
1120,64,2
1120,272,4
1120,326,5
1120,128,5
1120,9,4
1120,664,4
1120,515,5
1120,472,3
1120,1035,1
1120,70,4
1120,475,2
1120,252,3
1120,3,4
1120,195,4
1120,832,4
1120,23,4
1120,657,4
1120,11,3
1120,472,5
1120,518,5
1120,604,5
1120,432,3
1120,222,3
1120,56,4
1120,476,4
1120,514,4
1120,1009,4
1120,28,3
1120,490,4
1120,461,3
1120,301,2
1120,23,4
1120,118,3
1120,658,3
1120,407,4
1120,95,3
1120,168,5
1120,168,4
1120,868,5
1120,1162,5
1120,927,5
1120,1521,5
1120,1301,5
1120,1191,5
1121,194,4
1121,810,3
1121,524,4
1121,951,3
1121,77,3
1121,324,1
1121,203,3
1121,153,5
1121,135,4
1121,451,4
1121,575,4
1121,550,3
1121,79,3
1121,165,2
1121,455,3
1121,265,3
1121,196,4
1121,100,3
1121,1401,4
1121,975,3
1121,56,3
1121,321,5
1121,582,4
1121,15,4
1121,69,3
1121,531,4
1121,749,4
1121,122,3
1121,159,4
1121,433,5
1121,509,5
1121,79,5
1121,64,2
1121,272,4
1121,326,5
1121,128,5
1121,9,4
1121,664,4
1121,515,5
1121,472,3
1121,1035,1
1121,70,4
1121,475,2
1121,252,3
1121,3,4
1121,195,4
1121,832,4
1121,23,4
1121,657,4
1121,11,3
1121,472,5
1121,518,5
1121,604,5
1121,432,3
1121,222,3
1121,56,4
1121,476,4
1121,514,4
1121,1009,4
1121,28,3
1121,490,4
1121,461,3
1121,301,2
1121,23,4
1121,118,3
1121,658,3
1121,407,4
1121,95,3
1121,168,5
1121,168,4
1121,868,5
1121,1162,5
1121,927,5
1121,1521,5
1121,1301,5
1121,1191,5
1122,194,4
1122,810,3
1122,524,4
1122,951,3
1122,77,3
1122,324,1
1122,203,3
1122,153,5
1122,135,4
1122,451,4
1122,575,4
1122,550,3
1122,79,3
1122,165,2
1122,455,3
1122,265,3
1122,196,4
1122,100,3
1122,1401,4
1122,975,3
1122,56,3
1122,321,5
1122,582,4
1122,15,4
1122,69,3
1122,531,4
1122,749,4
1122,122,3
1122,159,4
1122,433,5
1122,509,5
1122,79,5
1122,64,2
1122,272,4
1122,326,5
1122,128,5
1122,9,4
1122,664,4
1122,515,5
1122,472,3
1122,1035,1
1122,70,4
1122,475,2
1122,252,3
1122,3,4
1122,195,4
1122,832,4
1122,23,4
1122,657,4
1122,11,3
1122,472,5
1122,518,5
1122,604,5
1122,432,3
1122,222,3
1122,56,4
1122,476,4
1122,514,4
1122,1009,4
1122,28,3
1122,490,4
1122,461,3
1122,301,2
1122,23,4
1122,118,3
1122,658,3
1122,407,4
1122,95,3
1122,168,5
1122,168,4
1122,868,5
1122,1162,5
1122,927,5
1122,1521,5
1122,1301,5
1122,1191,5
1123,194,4
1123,810,3
1123,524,4
1123,951,3
1123,77,3
1123,324,1
1123,203,3
1123,153,5
1123,135,4
1123,451,4
1123,575,4
1123,550,3
1123,79,3
1123,165,2
1123,455,3
1123,265,3
1123,196,4
1123,100,3
1123,1401,4
1123,975,3
1123,56,3
1123,321,5
1123,582,4
1123,15,4
1123,69,3
1123,531,4
1123,749,4
1123,122,3
1123,159,4
1123,433,5
1123,509,5
1123,79,5
1123,64,2
1123,272,4
1123,326,5
1123,128,5
1123,9,4
1123,664,4
1123,515,5
1123,472,3
1123,1035,1
1123,70,4
1123,475,2
1123,252,3
1123,3,4
1123,195,4
1123,832,4
1123,23,4
1123,657,4
1123,11,3
1123,472,5
1123,518,5
1123,604,5
1123,432,3
1123,222,3
1123,56,4
1123,476,4
1123,514,4
1123,1009,4
1123,28,3
1123,490,4
1123,461,3
1123,301,2
1123,23,4
1123,118,3
1123,658,3
1123,407,4
1123,95,3
1123,168,5
1123,168,4
1123,868,5
1123,1162,5
1123,927,5
1123,1521,5
1123,1301,5
1123,1191,5
1124,194,4
1124,810,3
1124,524,4
1124,951,3
1124,77,3
1124,324,1
1124,203,3
1124,153,5
1124,135,4
1124,451,4
1124,575,4
1124,550,3
1124,79,3
1124,165,2
1124,455,3
1124,265,3
1124,196,4
1124,100,3
1124,1401,4
1124,975,3
1124,56,3
1124,321,5
1124,582,4
1124,15,4
1124,69,3
1124,531,4
1124,749,4
1124,122,3
1124,159,4
1124,433,5
1124,509,5
1124,79,5
1124,64,2
1124,272,4
1124,326,5
1124,128,5
1124,9,4
1124,664,4
1124,515,5
1124,472,3
1124,1035,1
1124,70,4
1124,475,2
1124,252,3
1124,3,4
1124,195,4
1124,832,4
1124,23,4
1124,657,4
1124,11,3
1124,472,5
1124,518,5
1124,604,5
1124,432,3
1124,222,3
1124,56,4
1124,476,4
1124,514,4
1124,1009,4
1124,28,3
1124,490,4
1124,461,3
1124,301,2
1124,23,4
1124,118,3
1124,658,3
1124,407,4
1124,95,3
1124,168,5
1124,168,4
1124,868,5
1124,1162,5
1124,927,5
1124,1521,5
1124,1301,5
1124,1191,5
1125,194,4
1125,810,3
1125,524,4
1125,951,3
1125,77,3
1125,324,1
1125,203,3
1125,153,5
1125,135,4
1125,451,4
1125,575,4
1125,550,3
1125,79,3
1125,165,2
1125,455,3
1125,265,3
1125,196,4
1125,100,3
1125,1401,4
1125,975,3
1125,56,3
1125,321,5
1125,582,4
1125,15,4
1125,69,3
1125,531,4
1125,749,4
1125,122,3
1125,159,4
1125,433,5
1125,509,5
1125,79,5
1125,64,2
1125,272,4
1125,326,5
1125,128,5
1125,9,4
1125,664,4
1125,515,5
1125,472,3
1125,1035,1
1125,70,4
1125,475,2
1125,252,3
1125,3,4
1125,195,4
1125,832,4
1125,23,4
1125,657,4
1125,11,3
1125,472,5
1125,518,5
1125,604,5
1125,432,3
1125,222,3
1125,56,4
1125,476,4
1125,514,4
1125,1009,4
1125,28,3
1125,490,4
1125,461,3
1125,301,2
1125,23,4
1125,118,3
1125,658,3
1125,407,4
1125,95,3
1125,168,5
1125,168,4
1125,868,5
