user_id,item_id,rating
1104,70,1
1104,475,1
1104,252,1
1104,3,1
1104,195,1
1104,832,1
1104,23,1
1104,657,1
1104,11,1
1104,472,1
1104,518,1
1104,604,1
1104,432,1
1104,222,1
1104,56,1
1104,476,1
1104,514,1
1104,1009,1
1104,28,1
1104,490,1
1104,461,1
1104,301,1
1104,23,1
1104,118,1
1104,658,1
1104,407,1
1104,95,1
1104,168,1
1104,168,1
1104,868,5
1104,1162,5
1104,927,5
1104,1521,5
1104,1301,5
1104,1191,5
1105,194,1
1105,810,1
1105,524,1
1105,951,1
1105,77,1
1105,324,1
1105,203,1
1105,153,1
1105,135,1
1105,451,1
1105,575,1
1105,550,1
1105,79,1
1105,165,1
1105,455,1
1105,265,1
1105,196,1
1105,100,1
1105,1401,1
1105,975,1
1105,56,1
1105,321,1
1105,582,1
1105,15,1
1105,69,1
1105,531,1
1105,749,1
1105,122,1
1105,159,1
1105,433,1
1105,509,1
1105,79,1
1105,64,1
1105,272,1
1105,326,1
1105,128,1
1105,9,1
1105,664,1
1105,515,1
1105,472,1
1105,1035,1
1105,70,1
1105,475,1
1105,252,1
1105,3,1
1105,195,1
1105,832,1
1105,23,1
1105,657,1
1105,11,1
1105,472,1
1105,518,1
1105,604,1
1105,432,1
1105,222,1
1105,56,1
1105,476,1
1105,514,1
1105,1009,1
1105,28,1
1105,490,1
1105,461,1
1105,301,1
1105,23,1
1105,118,1
1105,658,1
1105,407,1
1105,95,1
1105,168,1
1105,168,1
1105,868,5
1105,1162,5
1105,927,5
1105,1521,5
1105,1301,5
1105,1191,5
1106,194,1
1106,810,1
1106,524,1
1106,951,1
1106,77,1
1106,324,1
1106,203,1
1106,153,1
1106,135,1
1106,451,1
1106,575,1
1106,550,1
1106,79,1
1106,165,1
1106,455,1
1106,265,1
1106,196,1
1106,100,1
1106,1401,1
1106,975,1
1106,56,1
1106,321,1
1106,582,1
1106,15,1
1106,69,1
1106,531,1
1106,749,1
1106,122,1
1106,159,1
1106,433,1
1106,509,1
1106,79,1
1106,64,1
1106,272,1
1106,326,1
1106,128,1
1106,9,1
1106,664,1
1106,515,1
1106,472,1
1106,1035,1
1106,70,1
1106,475,1
1106,252,1
1106,3,1
1106,195,1
1106,832,1
1106,23,1
1106,657,1
1106,11,1
1106,472,1
1106,518,1
1106,604,1
1106,432,1
1106,222,1
1106,56,1
1106,476,1
1106,514,1
1106,1009,1
1106,28,1
1106,490,1
1106,461,1
1106,301,1
1106,23,1
1106,118,1
1106,658,1
1106,407,1
1106,95,1
1106,168,1
1106,168,1
1106,868,5
1106,1162,5
1106,927,5
1106,1521,5
1106,1301,5
1106,1191,5
1107,194,1
1107,810,1
1107,524,1
1107,951,1
1107,77,1
1107,324,1
1107,203,1
1107,153,1
1107,135,1
1107,451,1
1107,575,1
1107,550,1
1107,79,1
1107,165,1
1107,455,1
1107,265,1
1107,196,1
1107,100,1
1107,1401,1
1107,975,1
1107,56,1
1107,321,1
1107,582,1
1107,15,1
1107,69,1
1107,531,1
1107,749,1
1107,122,1
1107,159,1
1107,433,1
1107,509,1
1107,79,1
1107,64,1
1107,272,1
1107,326,1
1107,128,1
1107,9,1
1107,664,1
1107,515,1
1107,472,1
1107,1035,1
1107,70,1
1107,475,1
1107,252,1
1107,3,1
1107,195,1
1107,832,1
1107,23,1
1107,657,1
1107,11,1
1107,472,1
1107,518,1
1107,604,1
1107,432,1
1107,222,1
1107,56,1
1107,476,1
1107,514,1
1107,1009,1
1107,28,1
1107,490,1
1107,461,1
1107,301,1
1107,23,1
1107,118,1
1107,658,1
1107,407,1
1107,95,1
1107,168,1
1107,168,1
1107,868,5
1107,1162,5
1107,927,5
1107,1521,5
1107,1301,5
1107,1191,5
1108,194,1
1108,810,1
1108,524,1
1108,951,1
1108,77,1
1108,324,1
1108,203,1
1108,153,1
1108,135,1
1108,451,1
1108,575,1
1108,550,1
1108,79,1
1108,165,1
1108,455,1
1108,265,1
1108,196,1
1108,100,1
1108,1401,1
1108,975,1
1108,56,1
1108,321,1
1108,582,1
1108,15,1
1108,69,1
1108,531,1
1108,749,1
1108,122,1
1108,159,1
1108,433,1
1108,509,1
1108,79,1
1108,64,1
1108,272,1
1108,326,1
1108,128,1
1108,9,1
1108,664,1
1108,515,1
1108,472,1
1108,1035,1
1108,70,1
1108,475,1
1108,252,1
1108,3,1
1108,195,1
1108,832,1
1108,23,1
1108,657,1
1108,11,1
1108,472,1
1108,518,1
1108,604,1
1108,432,1
1108,222,1
1108,56,1
1108,476,1
1108,514,1
1108,1009,1
1108,28,1
1108,490,1
1108,461,1
1108,301,1
1108,23,1
1108,118,1
1108,658,1
1108,407,1
1108,95,1
1108,168,1
1108,168,1
1108,868,5
1108,1162,5
1108,927,5
1108,1521,5
1108,1301,5
1108,1191,5
1109,194,1
1109,810,1
1109,524,1
1109,951,1
1109,77,1
1109,324,1
1109,203,1
1109,153,1
1109,135,1
1109,451,1
1109,575,1
1109,550,1
1109,79,1
1109,165,1
1109,455,1
1109,265,1
1109,196,1
1109,100,1
1109,1401,1
1109,975,1
1109,56,1
1109,321,1
1109,582,1
1109,15,1
1109,69,1
1109,531,1
1109,749,1
1109,122,1
1109,159,1
1109,433,1
1109,509,1
1109,79,1
1109,64,1
1109,272,1
1109,326,1
1109,128,1
1109,9,1
1109,664,1
1109,515,1
1109,472,1
1109,1035,1
1109,70,1
1109,475,1
1109,252,1
1109,3,1
1109,195,1
1109,832,1
1109,23,1
1109,657,1
1109,11,1
1109,472,1
1109,518,1
1109,604,1
1109,432,1
1109,222,1
1109,56,1
1109,476,1
1109,514,1
1109,1009,1
1109,28,1
1109,490,1
1109,461,1
1109,301,1
1109,23,1
1109,118,1
1109,658,1
1109,407,1
1109,95,1
1109,168,1
1109,168,1
1109,868,5
1109,1162,5
1109,927,5
1109,1521,5
1109,1301,5
1109,1191,5
1110,194,1
1110,810,1
1110,524,1
1110,951,1
1110,77,1
1110,324,1
1110,203,1
1110,153,1
1110,135,1
1110,451,1
1110,575,1
1110,550,1
1110,79,1
1110,165,1
1110,455,1
1110,265,1
1110,196,1
1110,100,1
1110,1401,1
1110,975,1
1110,56,1
1110,321,1
1110,582,1
1110,15,1
1110,69,1
1110,531,1
1110,749,1
1110,122,1
1110,159,1
1110,433,1
1110,509,1
1110,79,1
1110,64,1
1110,272,1
1110,326,1
1110,128,1
1110,9,1
1110,664,1
1110,515,1
1110,472,1
1110,1035,1
1110,70,1
1110,475,1
1110,252,1
1110,3,1
1110,195,1
1110,832,1
1110,23,1
1110,657,1
1110,11,1
1110,472,1
1110,518,1
1110,604,1
1110,432,1
1110,222,1
1110,56,1
1110,476,1
1110,514,1
1110,1009,1
1110,28,1
1110,490,1
1110,461,1
1110,301,1
1110,23,1
1110,118,1
1110,658,1
1110,407,1
1110,95,1
1110,168,1
1110,168,1
1110,868,5
1110,1162,5
1110,927,5
1110,1521,5
1110,1301,5
1110,1191,5
1111,194,1
1111,810,1
1111,524,1
1111,951,1
1111,77,1
1111,324,1
1111,203,1
1111,153,1
1111,135,1
1111,451,1
1111,575,1
1111,550,1
1111,79,1
1111,165,1
1111,455,1
1111,265,1
1111,196,1
1111,100,1
1111,1401,1
1111,975,1
1111,56,1
1111,321,1
1111,582,1
1111,15,1
1111,69,1
1111,531,1
1111,749,1
1111,122,1
1111,159,1
1111,433,1
1111,509,1
1111,79,1
1111,64,1
1111,272,1
1111,326,1
1111,128,1
1111,9,1
1111,664,1
1111,515,1
1111,472,1
1111,1035,1
1111,70,1
1111,475,1
1111,252,1
1111,3,1
1111,195,1
1111,832,1
1111,23,1
1111,657,1
1111,11,1
1111,472,1
1111,518,1
1111,604,1
1111,432,1
1111,222,1
1111,56,1
1111,476,1
1111,514,1
1111,1009,1
1111,28,1
1111,490,1
1111,461,1
1111,301,1
1111,23,1
1111,118,1
1111,658,1
1111,407,1
1111,95,1
1111,168,1
1111,168,1
1111,868,5
1111,1162,5
1111,927,5
1111,1521,5
1111,1301,5
1111,1191,5
1112,194,1
1112,810,1
1112,524,1
1112,951,1
1112,77,1
1112,324,1
1112,203,1
1112,153,1
1112,135,1
1112,451,1
1112,575,1
1112,550,1
1112,79,1
1112,165,1
1112,455,1
1112,265,1
1112,196,1
1112,100,1
1112,1401,1
1112,975,1
1112,56,1
1112,321,1
1112,582,1
1112,15,1
1112,69,1
1112,531,1
1112,749,1
1112,122,1
1112,159,1
1112,433,1
1112,509,1
1112,79,1
1112,64,1
1112,272,1
1112,326,1
1112,128,1
1112,9,1
1112,664,1
1112,515,1
1112,472,1
1112,1035,1
1112,70,1
1112,475,1
1112,252,1
1112,3,1
1112,195,1
1112,832,1
1112,23,1
1112,657,1
1112,11,1
1112,472,1
1112,518,1
1112,604,1
1112,432,1
1112,222,1
1112,56,1
1112,476,1
1112,514,1
1112,1009,1
1112,28,1
1112,490,1
1112,461,1
1112,301,1
1112,23,1
1112,118,1
1112,658,1
1112,407,1
1112,95,1
1112,168,1
1112,168,1
1112,868,5
1112,1162,5
1112,927,5
1112,1521,5
1112,1301,5
1112,1191,5
1113,194,1
1113,810,1
1113,524,1
1113,951,1
1113,77,1
1113,324,1
1113,203,1
1113,153,1
1113,135,1
1113,451,1
1113,575,1
1113,550,1
1113,79,1
1113,165,1
1113,455,1
1113,265,1
1113,196,1
1113,100,1
1113,1401,1
1113,975,1
1113,56,1
1113,321,1
1113,582,1
1113,15,1
1113,69,1
1113,531,1
1113,749,1
1113,122,1
1113,159,1
1113,433,1
1113,509,1
1113,79,1
1113,64,1
1113,272,1
1113,326,1
1113,128,1
1113,9,1
1113,664,1
1113,515,1
1113,472,1
1113,1035,1
1113,70,1
1113,475,1
1113,252,1
1113,3,1
1113,195,1
1113,832,1
1113,23,1
1113,657,1
1113,11,1
1113,472,1
1113,518,1
1113,604,1
1113,432,1
1113,222,1
1113,56,1
1113,476,1
1113,514,1
1113,1009,1
1113,28,1
1113,490,1
1113,461,1
1113,301,1
1113,23,1
1113,118,1
1113,658,1
1113,407,1
1113,95,1
1113,168,1
1113,168,1
1113,868,5
1113,1162,5
1113,927,5
1113,1521,5
1113,1301,5
1113,1191,5
1114,194,1
1114,810,1
1114,524,1
1114,951,1
1114,77,1
1114,324,1
1114,203,1
1114,153,1
1114,135,1
1114,451,1
1114,575,1
1114,550,1
1114,79,1
1114,165,1
1114,455,1
1114,265,1
1114,196,1
1114,100,1
1114,1401,1
1114,975,1
1114,56,1
1114,321,1
1114,582,1
1114,15,1
1114,69,1
1114,531,1
1114,749,1
1114,122,1
1114,159,1
1114,433,1
1114,509,1
1114,79,1
1114,64,1
1114,272,1
1114,326,1
1114,128,1
1114,9,1
1114,664,1
1114,515,1
1114,472,1
1114,1035,1
1114,70,1
1114,475,1
1114,252,1
1114,3,1
1114,195,1
1114,832,1
1114,23,1
1114,657,1
1114,11,1
1114,472,1
1114,518,1
1114,604,1
1114,432,1
1114,222,1
1114,56,1
1114,476,1
1114,514,1
1114,1009,1
1114,28,1
1114,490,1
1114,461,1
1114,301,1
1114,23,1
1114,118,1
1114,658,1
1114,407,1
1114,95,1
1114,168,1
1114,168,1
1114,868,5
1114,1162,5
1114,927,5
1114,1521,5
1114,1301,5
1114,1191,5
1115,194,1
1115,810,1
1115,524,1
1115,951,1
1115,77,1
1115,324,1
1115,203,1
1115,153,1
1115,135,1
1115,451,1
1115,575,1
1115,550,1
1115,79,1
1115,165,1
1115,455,1
1115,265,1
1115,196,1
1115,100,1
1115,1401,1
1115,975,1
1115,56,1
1115,321,1
1115,582,1
1115,15,1
1115,69,1
1115,531,1
1115,749,1
1115,122,1
1115,159,1
1115,433,1
1115,509,1
1115,79,1
1115,64,1
1115,272,1
1115,326,1
1115,128,1
1115,9,1
1115,664,1
1115,515,1
1115,472,1
1115,1035,1
1115,70,1
1115,475,1
1115,252,1
1115,3,1
1115,195,1
1115,832,1
1115,23,1
1115,657,1
1115,11,1
1115,472,1
1115,518,1
1115,604,1
1115,432,1
1115,222,1
1115,56,1
1115,476,1
1115,514,1
1115,1009,1
1115,28,1
1115,490,1
1115,461,1
1115,301,1
1115,23,1
1115,118,1
1115,658,1
1115,407,1
1115,95,1
1115,168,1
1115,168,1
1115,868,5
1115,1162,5
1115,927,5
1115,1521,5
1115,1301,5
1115,1191,5
1116,194,1
1116,810,1
1116,524,1
1116,951,1
1116,77,1
1116,324,1
1116,203,1
1116,153,1
1116,135,1
1116,451,1
1116,575,1
1116,550,1
1116,79,1
1116,165,1
1116,455,1
1116,265,1
1116,196,1
1116,100,1
1116,1401,1
1116,975,1
1116,56,1
1116,321,1
1116,582,1
1116,15,1
1116,69,1
1116,531,1
1116,749,1
1116,122,1
1116,159,1
1116,433,1
1116,509,1
1116,79,1
1116,64,1
1116,272,1
1116,326,1
1116,128,1
1116,9,1
1116,664,1
1116,515,1
1116,472,1
1116,1035,1
1116,70,1
1116,475,1
1116,252,1
1116,3,1
1116,195,1
1116,832,1
1116,23,1
1116,657,1
1116,11,1
1116,472,1
1116,518,1
1116,604,1
1116,432,1
1116,222,1
1116,56,1
1116,476,1
1116,514,1
1116,1009,1
1116,28,1
1116,490,1
1116,461,1
1116,301,1
1116,23,1
1116,118,1
1116,658,1
1116,407,1
1116,95,1
1116,168,1
1116,168,1
1116,868,5
1116,1162,5
1116,927,5
1116,1521,5
1116,1301,5
1116,1191,5
1117,194,1
1117,810,1
1117,524,1
1117,951,1
1117,77,1
1117,324,1
1117,203,1
1117,153,1
1117,135,1
1117,451,1
1117,575,1
1117,550,1
1117,79,1
1117,165,1
1117,455,1
1117,265,1
1117,196,1
1117,100,1
1117,1401,1
1117,975,1
1117,56,1
1117,321,1
1117,582,1
1117,15,1
1117,69,1
1117,531,1
1117,749,1
1117,122,1
1117,159,1
1117,433,1
1117,509,1
1117,79,1
1117,64,1
1117,272,1
1117,326,1
1117,128,1
1117,9,1
1117,664,1
1117,515,1
1117,472,1
1117,1035,1
1117,70,1
1117,475,1
1117,252,1
1117,3,1
1117,195,1
1117,832,1
1117,23,1
1117,657,1
1117,11,1
1117,472,1
1117,518,1
1117,604,1
1117,432,1
1117,222,1
1117,56,1
1117,476,1
1117,514,1
1117,1009,1
1117,28,1
1117,490,1
1117,461,1
1117,301,1
1117,23,1
1117,118,1
1117,658,1
1117,407,1
1117,95,1
1117,168,1
1117,168,1
1117,868,5
1117,1162,5
1117,927,5
1117,1521,5
1117,1301,5
1117,1191,5
1118,194,1
1118,810,1
1118,524,1
1118,951,1
1118,77,1
1118,324,1
1118,203,1
1118,153,1
1118,135,1
1118,451,1
1118,575,1
1118,550,1
1118,79,1
1118,165,1
1118,455,1
1118,265,1
1118,196,1
1118,100,1
1118,1401,1
1118,975,1
1118,56,1
1118,321,1
1118,582,1
1118,15,1
1118,69,1
1118,531,1
1118,749,1
1118,122,1
1118,159,1
1118,433,1
1118,509,1
1118,79,1
1118,64,1
1118,272,1
1118,326,1
1118,128,1
1118,9,1
1118,664,1
1118,515,1
1118,472,1
1118,1035,1
1118,70,1
1118,475,1
1118,252,1
1118,3,1
1118,195,1
1118,832,1
1118,23,1
1118,657,1
1118,11,1
1118,472,1
1118,518,1
1118,604,1
1118,432,1
1118,222,1
1118,56,1
1118,476,1
1118,514,1
1118,1009,1
1118,28,1
1118,490,1
1118,461,1
1118,301,1
1118,23,1
1118,118,1
1118,658,1
1118,407,1
1118,95,1
1118,168,1
1118,168,1
1118,868,5
1118,1162,5
1118,927,5
1118,1521,5
1118,1301,5
1118,1191,5
1119,194,1
1119,810,1
1119,524,1
1119,951,1
1119,77,1
1119,324,1
1119,203,1
1119,153,1
1119,135,1
1119,451,1
1119,575,1
1119,550,1
1119,79,1
1119,165,1
1119,455,1
1119,265,1
1119,196,1
1119,100,1
1119,1401,1
1119,975,1
1119,56,1
1119,321,1
1119,582,1
1119,15,1
1119,69,1
1119,531,1
1119,749,1
1119,122,1
1119,159,1
1119,433,1
1119,509,1
1119,79,1
1119,64,1
1119,272,1
1119,326,1
1119,128,1
1119,9,1
1119,664,1
1119,515,1
1119,472,1
1119,1035,1
1119,70,1
1119,475,1
1119,252,1
1119,3,1
1119,195,1
1119,832,1
1119,23,1
1119,657,1
1119,11,1
1119,472,1
1119,518,1
1119,604,1
1119,432,1
1119,222,1
1119,56,1
1119,476,1
1119,514,1
1119,1009,1
1119,28,1
1119,490,1
1119,461,1
1119,301,1
1119,23,1
1119,118,1
1119,658,1
1119,407,1
1119,95,1
1119,168,1
1119,168,1
1119,868,5
1119,1162,5
1119,927,5
1119,1521,5
1119,1301,5
1119,1191,5
1120,194,1
1120,810,1
1120,524,1
1120,951,1
1120,77,1
1120,324,1
1120,203,1
1120,153,1
1120,135,1
1120,451,1
1120,575,1
1120,550,1
1120,79,1
1120,165,1
1120,455,1
1120,265,1
1120,196,1
1120,100,1
1120,1401,1
1120,975,1
1120,56,1
1120,321,1
1120,582,1
1120,15,1
1120,69,1
1120,531,1
1120,749,1
1120,122,1
1120,159,1
1120,433,1
1120,509,1
1120,79,1
1120,64,1
1120,272,1
1120,326,1
1120,128,1
1120,9,1
1120,664,1
1120,515,1
1120,472,1
1120,1035,1
1120,70,1
1120,475,1
1120,252,1
1120,3,1
1120,195,1
1120,832,1
1120,23,1
1120,657,1
1120,11,1
1120,472,1
1120,518,1
1120,604,1
1120,432,1
1120,222,1
1120,56,1
1120,476,1
1120,514,1
1120,1009,1
1120,28,1
1120,490,1
1120,461,1
1120,301,1
1120,23,1
1120,118,1
1120,658,1
1120,407,1
1120,95,1
1120,168,1
1120,168,1
1120,868,5
1120,1162,5
1120,927,5
1120,1521,5
1120,1301,5
1120,1191,5
1121,194,1
1121,810,1
1121,524,1
1121,951,1
1121,77,1
1121,324,1
1121,203,1
1121,153,1
1121,135,1
1121,451,1
1121,575,1
1121,550,1
1121,79,1
1121,165,1
1121,455,1
1121,265,1
1121,196,1
1121,100,1
1121,1401,1
1121,975,1
1121,56,1
1121,321,1
1121,582,1
1121,15,1
1121,69,1
1121,531,1
1121,749,1
1121,122,1
1121,159,1
1121,433,1
1121,509,1
1121,79,1
1121,64,1
1121,272,1
1121,326,1
1121,128,1
1121,9,1
1121,664,1
1121,515,1
1121,472,1
1121,1035,1
1121,70,1
1121,475,1
1121,252,1
1121,3,1
1121,195,1
1121,832,1
1121,23,1
1121,657,1
1121,11,1
1121,472,1
1121,518,1
1121,604,1
1121,432,1
1121,222,1
1121,56,1
1121,476,1
1121,514,1
1121,1009,1
1121,28,1
1121,490,1
1121,461,1
1121,301,1
1121,23,1
1121,118,1
1121,658,1
1121,407,1
1121,95,1
1121,168,1
1121,168,1
1121,868,5
1121,1162,5
1121,927,5
1121,1521,5
1121,1301,5
1121,1191,5
1122,194,1
1122,810,1
1122,524,1
1122,951,1
1122,77,1
1122,324,1
1122,203,1
1122,153,1
1122,135,1
1122,451,1
1122,575,1
1122,550,1
1122,79,1
1122,165,1
1122,455,1
1122,265,1
1122,196,1
1122,100,1
1122,1401,1
1122,975,1
1122,56,1
1122,321,1
1122,582,1
1122,15,1
1122,69,1
1122,531,1
1122,749,1
1122,122,1
1122,159,1
1122,433,1
1122,509,1
1122,79,1
1122,64,1
1122,272,1
1122,326,1
1122,128,1
1122,9,1
1122,664,1
1122,515,1
1122,472,1
1122,1035,1
1122,70,1
1122,475,1
1122,252,1
1122,3,1
1122,195,1
1122,832,1
1122,23,1
1122,657,1
1122,11,1
1122,472,1
1122,518,1
1122,604,1
1122,432,1
1122,222,1
1122,56,1
1122,476,1
1122,514,1
1122,1009,1
1122,28,1
1122,490,1
1122,461,1
1122,301,1
1122,23,1
1122,118,1
1122,658,1
1122,407,1
1122,95,1
1122,168,1
1122,168,1
1122,868,5
1122,1162,5
1122,927,5
1122,1521,5
1122,1301,5
1122,1191,5
1123,194,1
1123,810,1
1123,524,1
1123,951,1
1123,77,1
1123,324,1
1123,203,1
1123,153,1
1123,135,1
1123,451,1
1123,575,1
1123,550,1
1123,79,1
1123,165,1
1123,455,1
1123,265,1
1123,196,1
1123,100,1
1123,1401,1
1123,975,1
1123,56,1
1123,321,1
1123,582,1
1123,15,1
1123,69,1
1123,531,1
1123,749,1
1123,122,1
1123,159,1
1123,433,1
1123,509,1
1123,79,1
1123,64,1
1123,272,1
1123,326,1
1123,128,1
1123,9,1
1123,664,1
1123,515,1
1123,472,1
1123,1035,1
1123,70,1
1123,475,1
1123,252,1
1123,3,1
1123,195,1
1123,832,1
1123,23,1
1123,657,1
1123,11,1
1123,472,1
1123,518,1
1123,604,1
1123,432,1
1123,222,1
1123,56,1
1123,476,1
1123,514,1
1123,1009,1
1123,28,1
1123,490,1
1123,461,1
1123,301,1
1123,23,1
1123,118,1
1123,658,1
1123,407,1
1123,95,1
1123,168,1
1123,168,1
1123,868,5
1123,1162,5
1123,927,5
1123,1521,5
1123,1301,5
1123,1191,5
1124,194,1
1124,810,1
1124,524,1
1124,951,1
1124,77,1
1124,324,1
1124,203,1
1124,153,1
1124,135,1
1124,451,1
1124,575,1
1124,550,1
1124,79,1
1124,165,1
1124,455,1
1124,265,1
1124,196,1
1124,100,1
1124,1401,1
1124,975,1
1124,56,1
1124,321,1
1124,582,1
1124,15,1
1124,69,1
1124,531,1
1124,749,1
1124,122,1
1124,159,1
1124,433,1
1124,509,1
1124,79,1
1124,64,1
1124,272,1
1124,326,1
1124,128,1
1124,9,1
1124,664,1
1124,515,1
1124,472,1
1124,1035,1
1124,70,1
1124,475,1
1124,252,1
1124,3,1
1124,195,1
1124,832,1
1124,23,1
1124,657,1
1124,11,1
1124,472,1
1124,518,1
1124,604,1
1124,432,1
1124,222,1
1124,56,1
1124,476,1
1124,514,1
1124,1009,1
1124,28,1
1124,490,1
1124,461,1
1124,301,1
1124,23,1
1124,118,1
1124,658,1
1124,407,1
1124,95,1
1124,168,1
1124,168,1
1124,868,5
1124,1162,5
1124,927,5
1124,1521,5
1124,1301,5
1124,1191,5
1125,194,1
1125,810,1
1125,524,1
1125,951,1
1125,77,1
1125,324,1
1125,203,1
1125,153,1
1125,135,1
1125,451,1
1125,575,1
1125,550,1
1125,79,1
1125,165,1
1125,455,1
1125,265,1
1125,196,1
1125,100,1
1125,1401,1
1125,975,1
1125,56,1
1125,321,1
1125,582,1
1125,15,1
1125,69,1
1125,531,1
1125,749,1
1125,122,1
1125,159,1
1125,433,1
1125,509,1
1125,79,1
1125,64,1
1125,272,1
1125,326,1
1125,128,1
1125,9,1
1125,664,1
1125,515,1
1125,472,1
1125,1035,1
1125,70,1
1125,475,1
1125,252,1
1125,3,1
1125,195,1
1125,832,1
1125,23,1
1125,657,1
1125,11,1
1125,472,1
1125,518,1
1125,604,1
1125,432,1
1125,222,1
1125,56,1
1125,476,1
1125,514,1
1125,1009,1
1125,28,1
1125,490,1
1125,461,1
1125,301,1
1125,23,1
1125,118,1
1125,658,1
1125,407,1
1125,95,1
1125,168,1
1125,168,1
1125,868,5
